logistica_brl,desconto_brl,lote_id,indice_qualidade_1a10,perda_processamento_pct,id_pedido
741.3,709.45,POLPA-202511-7371,6.0,1.07,Polpa congelada_Novembro_396
1357.33,9.57,POLPA-202511-8633,9.0,1.64,Polpa congelada_Novembro_397
636.58,123.31,POLPA-202511-9963,9.0,1.13,Polpa congelada_Novembro_398
134.7,51.34,POLPA-202511-6948,9.0,2.27,Polpa congelada_Novembro_399
788.89,584.83,POLPA-202511-6024,9.0,1.99,Polpa congelada_Novembro_400
451.83,218.68,POLPA-202511-9756,10.0,3.77,Polpa congelada_Novembro_401
1407.12,316.67,POLPA-202511-8821,8.0,3.3,Polpa congelada_Novembro_402
356.13,187.03,POLPA-202511-6614,10.0,0.37,Polpa congelada_Novembro_403
626.26,357.77,POLPA-202511-5966,9.0,1.51,Polpa congelada_Novembro_404
917.26,162.65,POLPA-202511-3434,9.0,2.13,Polpa congelada_Novembro_405
656.29,130.4,POLPA-202511-6092,8.0,2.89,Polpa congelada_Novembro_406
112.79,69.17,POLPA-202511-6670,8.0,2.0,Polpa congelada_Novembro_407
440.07,34.91,POLPA-202511-5046,9.0,2.16,Polpa congelada_Novembro_408
947.54,1.01,POLPA-202511-5206,7.0,2.88,Polpa congelada_Novembro_409
730.07,54.8,POLPA-202511-2248,9.0,3.0,Polpa congelada_Novembro_410
487.02,281.99,POLPA-202511-8813,8.0,1.77,Polpa congelada_Novembro_411
646.41,440.4,POLPA-202511-2663,9.0,2.14,Polpa congelada_Novembro_412
666.0,338.7,POLPA-202511-9336,10.0,1.88,Polpa congelada_Novembro_413
1176.81,243.02,POLPA-202511-5596,9.0,2.31,Polpa congelada_Novembro_414
460.02,115.75,POLPA-202511-2398,7.0,1.75,Polpa congelada_Novembro_415
1120.73,302.82,POLPA-202511-2456,8.0,2.42,Polpa congelada_Novembro_416
902.14,643.63,POLPA-202511-9720,8.0,1.0,Polpa congelada_Novembro_417
227.52,130.33,POLPA-202511-8220,10.0,1.14,Polpa congelada_Novembro_418
414.25,34.39,POLPA-202511-6301,10.0,1.49,Polpa congelada_Novembro_419
621.67,391.19,POLPA-202511-6702,8.0,2.13,Polpa congelada_Novembro_420
1386.12,26.49,POLPA-202511-3037,8.0,2.44,Polpa congelada_Novembro_421
1021.99,237.01,POLPA-202511-8298,9.0,1.28,Polpa congelada_Novembro_422
381.87,234.88,POLPA-202511-5993,9.0,2.36,Polpa congelada_Novembro_423
1077.91,65.16,POLPA-202511-3497,9.0,1.55,Polpa congelada_Novembro_424
414.39,143.29,POLPA-202511-9166,8.0,1.91,Polpa congelada_Novembro_425
425.28,135.51,POLPA-202511-3035,9.0,2.46,Polpa congelada_Novembro_426
571.92,131.48,POLPA-202511-4699,9.0,1.81,Polpa congelada_Novembro_427
254.41,46.84,POLPA-202511-6982,8.0,2.41,Polpa congelada_Novembro_428
710.27,516.9,POLPA-202511-1039,9.0,1.78,Polpa congelada_Novembro_429
1182.47,276.45,POLPA-202511-5020,9.0,1.4,Polpa congelada_Novembro_430
849.06,54.79,POLPA-202511-5116,8.0,1.97,Polpa congelada_Novembro_431
1479.94,327.07,POLPA-202511-3722,9.0,3.47,Polpa congelada_Novembro_432
343.91,95.32,POLPA-202511-6047,8.0,0.37,Polpa congelada_Novembro_433
578.7460611353711,502.71,POLPA-202511-2673,8.0,1.95,Polpa congelada_Novembro_434
165.85,75.67,POLPA-202511-8208,8.0,1.76,Polpa congelada_Novembro_435
1122.97,399.36,POLPA-202511-2003,10.0,3.11,Polpa congelada_Novembro_436
541.4,317.39,POLPA-202511-9428,8.0,2.19,Polpa congelada_Novembro_437
255.5,76.6,POLPA-202511-7978,9.0,1.7,Polpa congelada_Novembro_438
313.61,3.7,POLPA-202511-3261,7.0,0.63,Polpa congelada_Novembro_439
336.25,37.1,POLPA-202511-6247,10.0,2.83,Polpa congelada_Novembro_440
323.86,165.73,POLPA-202511-1050,9.0,0.85,Polpa congelada_Novembro_441
294.43,34.66,POLPA-202511-3688,9.0,2.7,Polpa congelada_Novembro_442
483.89,256.54,POLPA-202511-7266,8.0,0.55,Polpa congelada_Novembro_443
411.41,208.88,POLPA-202511-3665,9.0,2.15,Polpa congelada_Novembro_444
1657.75,8.31,POLPA-202511-8037,9.0,3.88,Polpa congelada_Novembro_445
1029.11,25.73,POLPA-202511-4172,8.0,0.64,Polpa congelada_Novembro_446
979.38,238.61,POLPA-202511-4889,6.0,1.15,Polpa congelada_Novembro_447
530.58,13.87,POLPA-202511-4303,9.0,2.66,Polpa congelada_Novembro_448
558.59,86.84,POLPA-202511-8709,8.0,0.3,Polpa congelada_Novembro_449
573.0,301.97,POLPA-202511-8435,9.0,1.27,Polpa congelada_Novembro_450
70.34,5.52,POLPA-202511-8571,7.0,2.01,Polpa congelada_Novembro_451
999.96,461.8,POLPA-202511-1793,8.0,2.95,Polpa congelada_Novembro_452
729.11,112.84,POLPA-202511-8889,9.0,4.5,Polpa congelada_Novembro_453
633.73,356.24,POLPA-202511-3090,8.0,0.95,Polpa congelada_Novembro_454
689.12,274.02,POLPA-202511-8773,9.0,2.68,Polpa congelada_Novembro_455
484.25,50.83,POLPA-202511-8001,8.0,1.18,Polpa congelada_Novembro_456
283.23,48.7,POLPA-202511-4121,9.0,1.55,Polpa congelada_Novembro_457
1187.19,133.18,POLPA-202511-3335,10.0,3.55,Polpa congelada_Novembro_458
125.64,196.34738686131388,POLPA-202511-4782,8.0,1.9,Polpa congelada_Novembro_459
150.62,89.05,POLPA-202511-5648,9.0,2.26,Polpa congelada_Novembro_460
746.64,106.52,POLPA-202511-6245,8.0,2.38,Polpa congelada_Novembro_461
496.11,517.51,POLPA-202511-1581,8.0,1.91,Polpa congelada_Novembro_462
754.83,105.95,POLPA-202511-7849,7.0,0.3,Polpa congelada_Novembro_463
179.77,12.1,POLPA-202511-2371,9.0,0.73,Polpa congelada_Novembro_464
204.22,31.97,POLPA-202511-5413,7.0,0.89,Polpa congelada_Novembro_465
1430.52,472.91,POLPA-202511-7711,9.0,0.97,Polpa congelada_Novembro_466
686.08,605.58,POLPA-202511-4746,9.0,1.91,Polpa congelada_Novembro_467
880.06,289.2,POLPA-202511-1992,10.0,1.04,Polpa congelada_Novembro_468
315.75,292.95,POLPA-202511-6218,8.0,0.61,Polpa congelada_Novembro_469
394.55,30.68,POLPA-202511-5453,8.0,2.51,Polpa congelada_Novembro_470
611.69,208.03,POLPA-202511-7842,9.0,2.04,Polpa congelada_Novembro_471
543.42,92.37,POLPA-202511-5544,8.0,3.13,Polpa congelada_Novembro_472
624.27,211.59,POLPA-202511-2024,9.0,1.64,Polpa congelada_Novembro_473
791.77,377.18,POLPA-202511-3610,8.0,2.5,Polpa congelada_Novembro_474
426.09,307.89,POLPA-202511-6928,9.0,1.71,Polpa congelada_Novembro_475
778.77,241.84,POLPA-202511-3916,7.0,4.06,Polpa congelada_Novembro_476
143.14,116.19,POLPA-202511-1439,9.0,1.91,Polpa congelada_Novembro_477
508.94,145.01,POLPA-202511-5855,9.0,0.86,Polpa congelada_Novembro_478
270.9,215.79,POLPA-202511-1212,8.0,1.68,Polpa congelada_Novembro_479
141.88,181.99,POLPA-202511-7941,10.0,0.45,Polpa congelada_Novembro_480
317.53,17.62,POLPA-202511-9477,7.0,1.97,Polpa congelada_Novembro_481
726.99,36.7,POLPA-202511-2223,9.0,1.39,Polpa congelada_Novembro_482
251.25,196.34738686131388,POLPA-202511-7276,9.0,2.13,Polpa congelada_Novembro_483
965.85,378.74,POLPA-202511-7415,9.0,2.07,Polpa congelada_Novembro_484
624.68,176.39,POLPA-202511-5528,8.0,2.14,Polpa congelada_Novembro_485
504.37,208.43,POLPA-202511-2364,8.0,1.18,Polpa congelada_Novembro_486
749.88,332.16,POLPA-202511-7903,8.0,1.63,Polpa congelada_Novembro_487
127.27,37.22,POLPA-202511-6033,9.0,1.16,Polpa congelada_Novembro_488
273.51,100.63,POLPA-202511-6046,8.0,3.18,Polpa congelada_Novembro_489
530.23,167.15,POLPA-202511-2547,8.0,0.3,Polpa congelada_Novembro_490
619.81,135.21,POLPA-202511-9689,8.0,1.15,Polpa congelada_Novembro_491
819.12,276.39,POLPA-202511-3924,8.0,2.49,Polpa congelada_Novembro_492
440.32,156.63,POLPA-202511-3223,8.0,2.51,Polpa congelada_Novembro_493
570.25,114.36,POLPA-202511-4780,9.0,1.83,Polpa congelada_Novembro_494
771.34,270.59,POLPA-202511-8268,8.0,1.64,Polpa congelada_Novembro_495
786.64,188.87,POLPA-202511-4685,7.0,3.08,Polpa congelada_Novembro_496
339.95,66.67,POLPA-202511-7846,9.0,2.17,Polpa congelada_Novembro_497
1057.03,214.05,POLPA-202511-5217,9.0,2.93,Polpa congelada_Novembro_498
1033.77,444.14,POLPA-202511-7447,8.0,1.61,Polpa congelada_Novembro_499
542.96,242.15,POLPA-202511-5329,9.0,0.55,Polpa congelada_Novembro_500
156.38,25.01,POLPA-202511-1037,8.0,1.81,Polpa congelada_Novembro_501
249.44,104.98,POLPA-202511-8135,8.0,2.56,Polpa congelada_Novembro_502
443.65,39.93,POLPA-202511-1230,8.0,1.71,Polpa congelada_Novembro_503
577.72,24.14,POLPA-202511-3873,10.0,0.48,Polpa congelada_Novembro_504
818.61,267.26,POLPA-202511-5799,8.0,1.61,Polpa congelada_Novembro_505
592.69,122.86,POLPA-202511-2678,8.0,1.1,Polpa congelada_Novembro_506
104.31,2.84,POLPA-202511-4602,8.387342513917375,1.74,Polpa congelada_Novembro_507
578.7460611353711,120.7,POLPA-202511-2325,8.0,1.23,Polpa congelada_Novembro_508
995.87,526.01,POLPA-202511-4879,9.0,0.67,Polpa congelada_Novembro_509
1033.33,118.97,POLPA-202511-5700,8.0,2.08,Polpa congelada_Novembro_510
835.33,45.72,POLPA-202511-7588,8.0,3.12,Polpa congelada_Novembro_511
421.01,236.05,POLPA-202511-7311,6.0,1.29,Polpa congelada_Novembro_512
546.93,268.51,POLPA-202511-3020,9.0,0.3,Polpa congelada_Novembro_513
108.07,52.47,POLPA-202511-2014,7.0,0.3,Polpa congelada_Novembro_514
646.32,78.77,POLPA-202511-4140,9.0,1.92,Polpa congelada_Novembro_515
834.91,111.03,POLPA-202511-1702,8.0,1.11,Polpa congelada_Novembro_516
110.99,22.01,POLPA-202511-2442,9.0,2.59,Polpa congelada_Novembro_517
84.7,196.34738686131388,POLPA-202511-3208,8.0,1.01,Polpa congelada_Novembro_518
918.33,99.08,POLPA-202511-6247,8.0,2.53,Polpa congelada_Novembro_519
425.82,86.86,POLPA-202511-2366,10.0,1.82,Polpa congelada_Novembro_520
366.03,68.1,POLPA-202511-4983,8.0,0.74,Polpa congelada_Novembro_521
736.05,400.63,POLPA-202511-3518,10.0,1.55,Polpa congelada_Novembro_522
92.66,32.39,POLPA-202511-9065,9.0,1.67,Polpa congelada_Novembro_523
1041.95,389.46,POLPA-202511-6111,8.0,3.24,Polpa congelada_Novembro_524
2184.84,462.93,POLPA-202512-7602,8.0,1.74,Polpa congelada_Dezembro_0
129.02,26.49,POLPA-202512-2973,8.0,2.63,Polpa congelada_Dezembro_1
536.84,26.88,POLPA-202512-2284,7.0,1.98,Polpa congelada_Dezembro_2
391.16,14.23,POLPA-202512-4125,8.0,0.92,Polpa congelada_Dezembro_3
340.76,32.14,POLPA-202512-1414,8.0,2.72,Polpa congelada_Dezembro_4
103.5,103.53,POLPA-202512-4683,8.0,1.63,Polpa congelada_Dezembro_5
171.91,2.92,POLPA-202512-4204,9.0,2.92,Polpa congelada_Dezembro_6
863.6,144.51,POLPA-202512-6149,8.0,1.55,Polpa congelada_Dezembro_7
205.22,148.11,POLPA-202512-7653,7.0,2.29,Polpa congelada_Dezembro_8
382.91,65.62,POLPA-202512-5278,9.0,1.84,Polpa congelada_Dezembro_9
844.17,215.58,POLPA-202512-6154,8.0,1.11,Polpa congelada_Dezembro_10
893.28,545.95,POLPA-202512-8009,9.0,3.65,Polpa congelada_Dezembro_11
207.74,78.33,POLPA-202512-6578,8.0,3.5,Polpa congelada_Dezembro_12
335.08,153.59,POLPA-202512-8075,8.387342513917375,1.62,Polpa congelada_Dezembro_13
448.84,177.71,POLPA-202512-4438,9.0,1.26,Polpa congelada_Dezembro_14
186.3,55.01,POLPA-202512-6777,9.0,2.97,Polpa congelada_Dezembro_15
883.1,224.2,POLPA-202512-2435,9.0,1.53,Polpa congelada_Dezembro_16
236.28,28.16,POLPA-202512-7313,8.0,3.0,Polpa congelada_Dezembro_17
179.81,21.89,POLPA-202512-1900,8.0,0.53,Polpa congelada_Dezembro_18
1124.96,714.83,POLPA-202512-6721,8.387342513917375,1.81,Polpa congelada_Dezembro_19
109.89,25.98,POLPA-202512-3291,8.0,2.39,Polpa congelada_Dezembro_20
262.42,135.49,POLPA-202512-8171,9.0,3.35,Polpa congelada_Dezembro_21
705.57,273.12,POLPA-202512-7932,8.0,1.89,Polpa congelada_Dezembro_22
578.7460611353711,96.2,POLPA-202512-5292,8.0,1.89,Polpa congelada_Dezembro_23
313.65,68.69,POLPA-202512-6373,8.0,2.52,Polpa congelada_Dezembro_24
438.23,262.25,POLPA-202512-8015,9.0,1.53,Polpa congelada_Dezembro_25
965.96,652.79,POLPA-202512-8910,9.0,3.99,Polpa congelada_Dezembro_26
212.45,47.12,POLPA-202512-6888,9.0,1.38,Polpa congelada_Dezembro_27
130.12,104.32,POLPA-202512-4778,7.0,0.74,Polpa congelada_Dezembro_28
337.81,3.85,POLPA-202512-3998,10.0,1.25,Polpa congelada_Dezembro_29
44.2,14.39,POLPA-202512-3013,9.0,2.21,Polpa congelada_Dezembro_30
435.69,525.77,POLPA-202512-4866,9.0,3.65,Polpa congelada_Dezembro_31
321.5,206.49,POLPA-202512-7305,8.0,2.5,Polpa congelada_Dezembro_32
1462.71,166.05,POLPA-202512-5930,8.0,0.58,Polpa congelada_Dezembro_33
143.42,135.61,POLPA-202512-5036,8.0,1.12,Polpa congelada_Dezembro_34
295.46,36.02,POLPA-202512-2655,9.0,2.29,Polpa congelada_Dezembro_35
424.52,262.71,POLPA-202512-4700,9.0,0.3,Polpa congelada_Dezembro_36
1095.44,202.06,POLPA-202512-2225,8.0,2.45,Polpa congelada_Dezembro_37
574.24,280.05,POLPA-202512-7912,8.0,3.38,Polpa congelada_Dezembro_38
235.13,188.32,POLPA-202512-9398,8.0,3.45,Polpa congelada_Dezembro_39
483.11,172.54,POLPA-202512-2586,8.0,2.62,Polpa congelada_Dezembro_40
236.59,42.69,POLPA-202512-9756,8.0,2.05,Polpa congelada_Dezembro_41
953.01,343.9,POLPA-202512-1051,10.0,0.55,Polpa congelada_Dezembro_42
308.74,63.92,POLPA-202512-6829,8.0,1.07,Polpa congelada_Dezembro_43
585.23,229.47,POLPA-202512-7578,9.0,1.18,Polpa congelada_Dezembro_44
91.09,12.92,POLPA-202512-4856,8.0,1.44,Polpa congelada_Dezembro_45
274.06,3.44,POLPA-202512-1695,9.0,0.3,Polpa congelada_Dezembro_46
484.42,182.17,POLPA-202512-1067,9.0,0.3,Polpa congelada_Dezembro_47
385.37,184.69,POLPA-202512-6685,8.0,0.94,Polpa congelada_Dezembro_48
414.31,68.24,POLPA-202512-4754,9.0,1.48,Polpa congelada_Dezembro_49
112.03,21.41,POLPA-202512-2888,10.0,0.96,Polpa congelada_Dezembro_50
618.48,339.27,POLPA-202512-3197,9.0,0.93,Polpa congelada_Dezembro_51
235.63,82.78,POLPA-202512-1243,7.0,1.71,Polpa congelada_Dezembro_52
132.85,76.54,POLPA-202512-4122,9.0,2.75,Polpa congelada_Dezembro_53
84.74,41.58,POLPA-202512-6300,9.0,2.26,Polpa congelada_Dezembro_54
461.03,277.44,POLPA-202512-3032,9.0,2.09,Polpa congelada_Dezembro_55
595.46,237.23,POLPA-202512-3545,9.0,1.75,Polpa congelada_Dezembro_56
224.02,56.29,POLPA-202512-1066,7.0,1.1,Polpa congelada_Dezembro_57
1215.78,138.63,POLPA-202512-5015,8.0,2.38,Polpa congelada_Dezembro_58
484.0,316.59,POLPA-202512-9096,8.0,1.13,Polpa congelada_Dezembro_59
646.01,73.09,POLPA-202512-8726,9.0,2.49,Polpa congelada_Dezembro_60
494.1,155.14,POLPA-202512-8653,10.0,1.08,Polpa congelada_Dezembro_61
78.48,27.4,POLPA-202512-7147,9.0,1.45,Polpa congelada_Dezembro_62
157.86,114.6,POLPA-202512-1420,9.0,2.15,Polpa congelada_Dezembro_63
143.42,39.4,POLPA-202512-4363,8.0,1.94,Polpa congelada_Dezembro_64
291.49,115.71,POLPA-202512-8615,8.0,2.09,Polpa congelada_Dezembro_65
1358.68,11.16,POLPA-202512-4724,8.0,0.87,Polpa congelada_Dezembro_66
508.96,115.07,POLPA-202512-8733,7.0,0.37,Polpa congelada_Dezembro_67
644.8,403.55,POLPA-202512-1426,7.0,0.3,Polpa congelada_Dezembro_68
197.04,55.28,POLPA-202512-1556,7.0,1.58,Polpa congelada_Dezembro_69
273.82,30.38,POLPA-202512-4921,9.0,3.89,Polpa congelada_Dezembro_70
428.49,75.76,POLPA-202512-1118,8.0,1.76,Polpa congelada_Dezembro_71
101.25,43.33,POLPA-202512-2943,9.0,2.51,Polpa congelada_Dezembro_72
432.94,21.06,POLPA-202512-6505,9.0,1.88,Polpa congelada_Dezembro_73
126.35,196.34738686131388,POLPA-202512-4623,10.0,2.77,Polpa congelada_Dezembro_74
375.11,127.29,POLPA-202512-7940,10.0,0.3,Polpa congelada_Dezembro_75
156.16,185.99,POLPA-202512-2613,10.0,2.45,Polpa congelada_Dezembro_76
536.09,12.77,POLPA-202512-1362,9.0,1.46,Polpa congelada_Dezembro_77
194.91,196.34738686131388,POLPA-202512-9292,8.387342513917375,2.03,Polpa congelada_Dezembro_78
285.92,209.07,POLPA-202512-6865,9.0,1.87,Polpa congelada_Dezembro_79
180.68,61.36,POLPA-202512-8920,9.0,2.6,Polpa congelada_Dezembro_80
62.97,35.48,POLPA-202512-2256,9.0,2.22,Polpa congelada_Dezembro_81
355.34,120.94,POLPA-202512-5955,9.0,2.15,Polpa congelada_Dezembro_82
199.7,196.34738686131388,POLPA-202512-5613,8.0,1.68,Polpa congelada_Dezembro_83
148.6,5.9,POLPA-202512-8766,9.0,0.99,Polpa congelada_Dezembro_84
159.52,96.94,POLPA-202512-3635,6.0,0.3,Polpa congelada_Dezembro_85
289.37,88.52,POLPA-202512-4017,10.0,1.54,Polpa congelada_Dezembro_86
673.59,583.45,POLPA-202512-1418,7.0,2.45,Polpa congelada_Dezembro_87
546.32,250.57,POLPA-202512-8012,8.0,1.32,Polpa congelada_Dezembro_88
628.55,338.32,POLPA-202512-4169,8.0,1.16,Polpa congelada_Dezembro_89
433.06,203.35,POLPA-202512-3890,9.0,0.3,Polpa congelada_Dezembro_90
412.14,88.23,POLPA-202512-6460,9.0,2.22,Polpa congelada_Dezembro_91
99.91,43.12,POLPA-202512-4117,9.0,1.64,Polpa congelada_Dezembro_92
229.69,78.57,POLPA-202512-2505,8.0,0.35,Polpa congelada_Dezembro_93
45.65,1.92,POLPA-202512-4776,9.0,0.91,Polpa congelada_Dezembro_94
1683.96,437.27,POLPA-202512-7519,8.0,1.37,Polpa congelada_Dezembro_95
595.96,328.41,POLPA-202512-4181,9.0,1.77,Polpa congelada_Dezembro_96
138.37,196.34738686131388,POLPA-202512-1958,8.0,2.54,Polpa congelada_Dezembro_97
180.41,210.87,POLPA-202512-2586,8.0,1.18,Polpa congelada_Dezembro_98
325.37,3.9,POLPA-202512-5957,10.0,1.04,Polpa congelada_Dezembro_99
148.64,6.13,POLPA-202512-1051,8.0,1.87,Polpa congelada_Dezembro_100
767.74,100.3,POLPA-202512-5057,7.0,1.88,Polpa congelada_Dezembro_101
133.98,57.39,POLPA-202512-2664,9.0,2.47,Polpa congelada_Dezembro_102
107.19,196.34738686131388,POLPA-202512-6878,10.0,1.72,Polpa congelada_Dezembro_103
188.85,120.42,POLPA-202512-4983,8.0,1.37,Polpa congelada_Dezembro_104
193.28,208.63,POLPA-202512-4208,7.0,1.39,Polpa congelada_Dezembro_105
172.8,42.82,POLPA-202512-1970,7.0,2.13,Polpa congelada_Dezembro_106
240.57,17.72,POLPA-202512-5072,9.0,1.37,Polpa congelada_Dezembro_107
179.66,62.45,POLPA-202512-2295,8.0,1.51,Polpa congelada_Dezembro_108
545.14,418.71,POLPA-202512-3304,8.0,0.46,Polpa congelada_Dezembro_109
792.52,245.99,POLPA-202512-6224,10.0,0.69,Polpa congelada_Dezembro_110
360.31,84.29,POLPA-202512-8403,9.0,2.11,Polpa congelada_Dezembro_111
803.78,388.68,POLPA-202512-6596,8.0,0.3,Polpa congelada_Dezembro_112
176.04,76.57,POLPA-202512-1827,9.0,0.3,Polpa congelada_Dezembro_113
506.97,80.14,POLPA-202512-7864,7.0,2.19,Polpa congelada_Dezembro_114
266.29,70.66,POLPA-202512-8868,7.0,0.36,Polpa congelada_Dezembro_115
961.14,353.22,POLPA-202512-6776,7.0,1.62,Polpa congelada_Dezembro_116
101.56,0.28,POLPA-202512-6200,8.0,1.35,Polpa congelada_Dezembro_117
261.5,176.89,POLPA-202512-6381,8.0,0.44,Polpa congelada_Dezembro_118
266.29,64.14,POLPA-202512-4730,10.0,3.24,Polpa congelada_Dezembro_119
397.24,176.98,POLPA-202512-4562,10.0,1.47,Polpa congelada_Dezembro_120
216.38,30.43,POLPA-202512-4670,6.0,2.99,Polpa congelada_Dezembro_121
387.18,298.88,POLPA-202512-4102,9.0,3.04,Polpa congelada_Dezembro_122
505.95,123.32,POLPA-202512-3958,10.0,1.58,Polpa congelada_Dezembro_123
537.61,189.22,POLPA-202512-9701,8.0,2.48,Polpa congelada_Dezembro_124
668.18,130.18,POLPA-202512-3609,10.0,0.35,Polpa congelada_Dezembro_125
748.8,137.15,POLPA-202512-9563,10.0,2.41,Polpa congelada_Dezembro_126
789.71,325.42,POLPA-202512-3683,8.0,2.44,Polpa congelada_Dezembro_127
152.89,64.58,POLPA-202512-5929,9.0,0.98,Polpa congelada_Dezembro_128
331.69,73.07,POLPA-202512-6027,8.0,1.25,Polpa congelada_Dezembro_129
256.35,1.86,POLPA-202512-9698,10.0,1.65,Polpa congelada_Dezembro_130
676.8,327.93,POLPA-202512-9073,7.0,1.4,Polpa congelada_Dezembro_131
134.43,116.83,POLPA-202512-3956,9.0,3.78,Polpa congelada_Dezembro_132
749.41,40.72,POLPA-202512-5792,8.0,2.81,Polpa congelada_Dezembro_133
578.7460611353711,35.58,POLPA-202512-5004,7.0,1.72,Polpa congelada_Dezembro_134
496.16,247.07,POLPA-202512-2490,8.0,1.46,Polpa congelada_Dezembro_135
949.4,196.34738686131388,POLPA-202512-4021,8.0,1.79,Polpa congelada_Dezembro_136
700.5,100.32,POLPA-202512-7090,7.0,0.3,Polpa congelada_Dezembro_137
992.79,278.57,POLPA-202512-4496,9.0,2.06,Polpa congelada_Dezembro_138
1330.3,353.07,POLPA-202512-6228,9.0,1.98,Polpa congelada_Dezembro_139
488.75,374.37,POLPA-202512-5853,10.0,0.3,Polpa congelada_Dezembro_140
62.23,5.84,POLPA-202512-8692,7.0,0.65,Polpa congelada_Dezembro_141
39.72,42.11,POLPA-202512-9898,8.0,2.43,Polpa congelada_Dezembro_142
41.62,4.04,POLPA-202512-4343,9.0,2.19,Polpa congelada_Dezembro_143
89.64,18.27,POLPA-202512-6955,8.0,1.91,Polpa congelada_Dezembro_144
600.41,138.05,POLPA-202512-8807,10.0,2.35,Polpa congelada_Dezembro_145
183.57,99.12,POLPA-202512-8561,8.0,2.49,Polpa congelada_Dezembro_146
285.84,354.59,POLPA-202512-5253,8.0,3.14,Polpa congelada_Dezembro_147
516.3,41.07,POLPA-202512-1994,8.0,1.17,Polpa congelada_Dezembro_148
657.77,13.35,POLPA-202512-8915,9.0,0.3,Polpa congelada_Dezembro_149
362.51,80.05,POLPA-202512-9355,7.0,0.3,Polpa congelada_Dezembro_150
139.84,6.42,POLPA-202512-1239,8.0,2.41,Polpa congelada_Dezembro_151
131.61,51.51,POLPA-202512-5418,8.0,2.27,Polpa congelada_Dezembro_152
972.8,182.94,POLPA-202512-7481,8.0,1.53,Polpa congelada_Dezembro_153
578.7460611353711,8.44,POLPA-202512-5936,9.0,0.61,Polpa congelada_Dezembro_154
276.84,27.49,POLPA-202512-1464,8.0,1.33,Polpa congelada_Dezembro_155
694.13,96.41,POLPA-202512-2856,9.0,2.4,Polpa congelada_Dezembro_156
95.17,111.9,POLPA-202512-2059,6.0,1.44,Polpa congelada_Dezembro_157
949.88,319.26,POLPA-202512-6937,8.0,1.49,Polpa congelada_Dezembro_158
206.35,43.72,POLPA-202512-7936,10.0,2.2,Polpa congelada_Dezembro_159
747.2,85.96,POLPA-202512-2017,9.0,1.31,Polpa congelada_Dezembro_160
647.09,61.7,POLPA-202512-2085,7.0,2.16,Polpa congelada_Dezembro_161
284.17,33.24,POLPA-202512-2634,7.0,3.71,Polpa congelada_Dezembro_162
755.02,289.86,POLPA-202512-4037,10.0,1.31,Polpa congelada_Dezembro_163
586.34,474.05,POLPA-202512-1542,7.0,1.52,Polpa congelada_Dezembro_164
629.14,221.78,POLPA-202512-3916,8.0,1.44,Polpa congelada_Dezembro_165
203.69,48.72,POLPA-202512-6440,9.0,1.19,Polpa congelada_Dezembro_166
102.97,23.65,POLPA-202512-4023,9.0,2.35,Polpa congelada_Dezembro_167
391.77,285.88,POLPA-202512-4126,8.0,2.47,Polpa congelada_Dezembro_168
608.13,226.56,POLPA-202512-1331,8.0,2.64,Polpa congelada_Dezembro_169
584.41,149.75,POLPA-202512-4967,10.0,2.16,Polpa congelada_Dezembro_170
445.84,530.2,POLPA-202512-1237,9.0,1.76,Polpa congelada_Dezembro_171
1186.48,361.11,POLPA-202512-4463,10.0,2.6,Polpa congelada_Dezembro_172
277.19,113.35,POLPA-202512-7252,8.0,2.07,Polpa congelada_Dezembro_173
433.74,196.34738686131388,POLPA-202512-7572,8.387342513917375,1.41,Polpa congelada_Dezembro_174
567.28,163.57,POLPA-202512-2599,9.0,2.69,Polpa congelada_Dezembro_175
79.15,11.33,POLPA-202512-7275,9.0,1.41,Polpa congelada_Dezembro_176
353.75,46.77,POLPA-202512-4483,8.0,2.03,Polpa congelada_Dezembro_177
121.18,26.12,POLPA-202512-3086,9.0,1.24,Polpa congelada_Dezembro_178
164.55,5.63,POLPA-202512-3892,8.0,1.02,Polpa congelada_Dezembro_179
61.26,16.39,POLPA-202512-6370,8.387342513917375,3.61,Polpa congelada_Dezembro_180
257.84,139.44,POLPA-202512-2511,7.0,2.29,Polpa congelada_Dezembro_181
293.2,54.18,POLPA-202512-1117,8.0,2.72,Polpa congelada_Dezembro_182
1054.85,50.36,POLPA-202512-2555,7.0,1.57,Polpa congelada_Dezembro_183
341.57,97.85,POLPA-202512-7726,8.0,1.4,Polpa congelada_Dezembro_184
