data_pedido,tipo_produto,mes_do_ano,mes_do_ano_num,canal,regiao_destino,cliente_segmento,quantidade_kg,preco_unitario_brl_kg,nps_0a10,id_pedido
2025-11-11,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,129.45,100.45,8.0,Manteiga de manga_Novembro_178
2025-11-11,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,201.12,84.25,9.0,Manteiga de manga_Novembro_179
2025-11-15,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,142.06,74.59,7.0,Manteiga de manga_Novembro_180
2025-11-23,Manteiga de manga,Novembro,11,Exportacao,Exterior,Cosméticos,32.88,82.94,7.0,Manteiga de manga_Novembro_181
2025-11-26,Manteiga de manga,Novembro,11,Industria,Sudeste,Ingredientes,178.0,76.31,8.0,Manteiga de manga_Novembro_182
2025-11-29,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Sabonetes,49.28,105.2,7.0,Manteiga de manga_Novembro_183
2025-11-09,Manteiga de manga,Novembro,11,Industria,Norte,Sabonetes,105.96,95.84,6.0,Manteiga de manga_Novembro_184
2025-11-17,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,91.91,50.08,7.0,Manteiga de manga_Novembro_185
2025-11-04,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,9.04,106.01,10.0,Manteiga de manga_Novembro_186
2025-11-28,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Ingredientes,104.02,93.59,7.0,Manteiga de manga_Novembro_187
2025-11-08,Manteiga de manga,Novembro,11,Industria,Nordeste,Farmacêutico,104.22,104.48,8.0,Manteiga de manga_Novembro_188
2025-11-09,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,214.84,107.77,8.0,Manteiga de manga_Novembro_189
2025-11-10,Manteiga de manga,Novembro,11,Industria,Nordeste,Sabonetes,99.1,48.05,9.0,Manteiga de manga_Novembro_190
2025-11-08,Manteiga de manga,Novembro,11,Distribuidor,Norte,Sabonetes,118.53,80.74,9.0,Manteiga de manga_Novembro_191
2025-11-05,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,22.93,84.8,10.0,Manteiga de manga_Novembro_192
2025-11-19,Manteiga de manga,Novembro,11,Industria,Sudeste,Ingredientes,60.51,86.87,8.0,Manteiga de manga_Novembro_193
2025-11-16,Manteiga de manga,Novembro,11,Exportacao,Exterior,Ingredientes,53.24,132.78,10.0,Manteiga de manga_Novembro_194
2025-11-27,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,102.06,96.85,7.0,Manteiga de manga_Novembro_195
2025-11-16,Manteiga de manga,Novembro,11,Industria,Nordeste,Farmacêutico,200.55,61.56,9.0,Manteiga de manga_Novembro_196
2025-11-03,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,161.38,50.1,8.0,Manteiga de manga_Novembro_197
2025-11-09,Manteiga de manga,Novembro,11,Industria,Sudeste,Farmacêutico,131.84,93.3,8.0,Manteiga de manga_Novembro_198
2025-11-23,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Ingredientes,40.82,102.03,9.0,Manteiga de manga_Novembro_199
2025-11-03,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,102.66,80.05,9.0,Manteiga de manga_Novembro_200
2025-11-08,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,206.11,113.81,6.0,Manteiga de manga_Novembro_201
2025-11-24,Manteiga de manga,Novembro,11,Industria,Sul,Cosméticos,191.92,63.35,8.0,Manteiga de manga_Novembro_202
2025-11-18,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,175.17,107.6,5.0,Manteiga de manga_Novembro_203
2025-11-05,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Perfumaria,15.12,94.1,8.0,Manteiga de manga_Novembro_204
2025-11-20,Manteiga de manga,Novembro,11,Exportacao,Exterior,Perfumaria,27.51,96.06,9.0,Manteiga de manga_Novembro_205
2025-11-25,Manteiga de manga,Novembro,11,Industria,Sul,Perfumaria,183.82,106.88,5.0,Manteiga de manga_Novembro_206
2025-11-23,Manteiga de manga,Novembro,11,Industria,Sul,Ingredientes,133.05,92.18,9.0,Manteiga de manga_Novembro_207
2025-11-13,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Farmacêutico,22.29,119.16,7.0,Manteiga de manga_Novembro_208
2025-11-10,Manteiga de manga,Novembro,11,Distribuidor,Sul,Cosméticos,35.05,57.77,8.0,Manteiga de manga_Novembro_209
2025-11-26,Manteiga de manga,Novembro,11,Industria,Sudeste,,132.97,87.52,9.0,Manteiga de manga_Novembro_210
2025-11-20,Manteiga de manga,Novembro,11,Industria,Sul,Perfumaria,106.96,54.27,9.0,Manteiga de manga_Novembro_211
2025-11-14,Manteiga de manga,Novembro,11,Industria,Sul,Sabonetes,195.24,63.33,10.0,Manteiga de manga_Novembro_212
2025-11-06,Manteiga de manga,Novembro,11,Distribuidor,Norte,Perfumaria,132.81,64.14,8.0,Manteiga de manga_Novembro_213
2025-11-20,Manteiga de manga,Novembro,11,Distribuidor,Nordeste,Farmacêutico,147.2,98.34,6.0,Manteiga de manga_Novembro_214
2025-11-21,Manteiga de manga,Novembro,11,Industria,Sudeste,Farmacêutico,50.41,48.72,10.0,Manteiga de manga_Novembro_215
2025-11-12,Manteiga de manga,Novembro,11,Exportacao,Exterior,Ingredientes,214.57,124.28,8.0,Manteiga de manga_Novembro_216
2025-11-04,Manteiga de manga,Novembro,11,Exportacao,Exterior,Farmacêutico,115.37,125.3,8.0,Manteiga de manga_Novembro_217
2025-11-28,Manteiga de manga,Novembro,11,Exportacao,Exterior,Cosméticos,204.11,64.58,8.0,Manteiga de manga_Novembro_218
2025-11-28,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Perfumaria,8.74,97.15,9.0,Manteiga de manga_Novembro_219
2025-11-19,Manteiga de manga,Novembro,11,Distribuidor,Centro-Oeste,Perfumaria,12.45,53.68,8.0,Manteiga de manga_Novembro_220
2025-11-21,Manteiga de manga,Novembro,11,Industria,Sul,Cosméticos,159.42,69.79,7.0,Manteiga de manga_Novembro_221
2025-11-08,Manteiga de manga,Novembro,11,Exportacao,Exterior,Sabonetes,125.2,114.14,7.0,Manteiga de manga_Novembro_222
2025-11-26,Manteiga de manga,Novembro,11,Exportacao,Exterior,Cosméticos,112.34,105.27,7.0,Manteiga de manga_Novembro_223
2025-11-28,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Cosméticos,13.09,47.54,8.0,Manteiga de manga_Novembro_224
2025-11-27,Manteiga de manga,Novembro,11,Industria,Nordeste,Ingredientes,35.6,119.14,8.0,Manteiga de manga_Novembro_225
2025-11-22,Manteiga de manga,Novembro,11,Industria,Sul,Cosméticos,140.5,82.91,7.0,Manteiga de manga_Novembro_226
2025-11-20,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,65.41,65.16,9.0,Manteiga de manga_Novembro_227
2025-11-17,Manteiga de manga,Novembro,11,Industria,Nordeste,Sabonetes,23.65,99.33,6.0,Manteiga de manga_Novembro_228
2025-11-10,Manteiga de manga,Novembro,11,Industria,Sul,Sabonetes,38.57,61.91,10.0,Manteiga de manga_Novembro_229
2025-11-03,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Farmacêutico,156.87,64.92,9.0,Manteiga de manga_Novembro_230
2025-11-29,Manteiga de manga,Novembro,11,Industria,Nordeste,Farmacêutico,84.75,84.05,9.0,Manteiga de manga_Novembro_231
2025-11-23,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,142.01,66.04,7.0,Manteiga de manga_Novembro_232
2025-11-19,Manteiga de manga,Novembro,11,Industria,Nordeste,Farmacêutico,22.4,79.89,10.0,Manteiga de manga_Novembro_233
2025-11-26,Manteiga de manga,Novembro,11,Industria,Nordeste,Perfumaria,11.28,97.43,10.0,Manteiga de manga_Novembro_234
2025-11-15,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,,24.83,104.12,7.0,Manteiga de manga_Novembro_235
2025-11-14,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Perfumaria,22.51,62.85,8.0,Manteiga de manga_Novembro_236
2025-11-10,Manteiga de manga,Novembro,11,Exportacao,Exterior,Perfumaria,101.6,79.83,10.0,Manteiga de manga_Novembro_237
2025-11-10,Manteiga de manga,Novembro,11,Industria,Sul,Cosméticos,22.56,56.97,8.0,Manteiga de manga_Novembro_238
2025-11-04,Manteiga de manga,Novembro,11,Industria,Sudeste,Farmacêutico,58.93,104.49,7.0,Manteiga de manga_Novembro_239
2025-11-10,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,128.42,114.3,8.0,Manteiga de manga_Novembro_240
2025-11-10,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Perfumaria,114.3,74.13,9.0,Manteiga de manga_Novembro_241
2025-11-02,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,171.67,111.81,6.0,Manteiga de manga_Novembro_242
2025-11-14,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Perfumaria,185.13,83.22,8.0,Manteiga de manga_Novembro_243
2025-11-15,Manteiga de manga,Novembro,11,Industria,Norte,Cosméticos,94.5,62.36,8.0,Manteiga de manga_Novembro_244
2025-11-05,Manteiga de manga,Novembro,11,Industria,Sul,Farmacêutico,127.0,103.09,10.0,Manteiga de manga_Novembro_245
2025-11-12,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,101.7,100.9,7.0,Manteiga de manga_Novembro_246
2025-11-04,Manteiga de manga,Novembro,11,Industria,Sudeste,Ingredientes,168.12,59.84,8.0,Manteiga de manga_Novembro_247
2025-11-22,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,13.22,68.17,8.0,Manteiga de manga_Novembro_248
2025-11-30,Manteiga de manga,Novembro,11,Industria,Norte,Perfumaria,121.83,81.91,7.0,Manteiga de manga_Novembro_249
2025-11-16,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Perfumaria,164.58,71.08,8.0,Manteiga de manga_Novembro_250
2025-11-22,Manteiga de manga,Novembro,11,Exportacao,Exterior,Farmacêutico,31.65,128.06,9.0,Manteiga de manga_Novembro_251
2025-11-29,Manteiga de manga,Novembro,11,Industria,Nordeste,Cosméticos,60.43,94.21,7.0,Manteiga de manga_Novembro_252
2025-11-15,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,135.42,57.43,9.0,Manteiga de manga_Novembro_253
2025-11-01,Manteiga de manga,Novembro,11,Industria,Sul,Ingredientes,137.59,96.94,7.0,Manteiga de manga_Novembro_254
2025-11-30,Manteiga de manga,Novembro,11,Exportacao,Exterior,Perfumaria,90.02,55.83,8.0,Manteiga de manga_Novembro_255
2025-11-17,Manteiga de manga,Novembro,11,Industria,Sul,Sabonetes,82.4,54.02,7.0,Manteiga de manga_Novembro_256
2025-11-29,Manteiga de manga,Novembro,11,Industria,Norte,Sabonetes,54.57,52.55,5.0,Manteiga de manga_Novembro_257
2025-11-03,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Cosméticos,142.24,109.52,,Manteiga de manga_Novembro_258
2025-11-15,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,99.07,69.65,6.0,Manteiga de manga_Novembro_259
2025-11-03,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Farmacêutico,160.56,55.69,8.0,Manteiga de manga_Novembro_260
2025-11-05,Manteiga de manga,Novembro,11,Industria,Nordeste,Cosméticos,30.09,113.26,9.0,Manteiga de manga_Novembro_261
2025-11-26,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,114.9,106.6,6.0,Manteiga de manga_Novembro_262
2025-11-16,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,97.48,114.74,7.0,Manteiga de manga_Novembro_263
2025-11-12,Manteiga de manga,Novembro,11,Industria,Sudeste,Farmacêutico,190.83,110.89,7.0,Manteiga de manga_Novembro_264
2025-11-16,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,19.15,91.59,9.0,Manteiga de manga_Novembro_265
2025-11-06,Manteiga de manga,Novembro,11,Industria,Sul,Sabonetes,77.26,101.1,7.0,Manteiga de manga_Novembro_266
2025-11-04,Manteiga de manga,Novembro,11,Industria,Sudeste,Ingredientes,149.11,91.92,8.0,Manteiga de manga_Novembro_267
2025-11-02,Manteiga de manga,Novembro,11,Distribuidor,Centro-Oeste,Farmacêutico,72.63,116.65,9.0,Manteiga de manga_Novembro_268
2025-11-13,Manteiga de manga,Novembro,11,Distribuidor,Centro-Oeste,Ingredientes,22.35,118.03,9.0,Manteiga de manga_Novembro_269
2025-11-20,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,198.62,49.36,9.0,Manteiga de manga_Novembro_270
2025-11-12,Manteiga de manga,Novembro,11,Exportacao,Exterior,Perfumaria,74.61,75.36,7.0,Manteiga de manga_Novembro_271
2025-11-13,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Perfumaria,100.23,111.29,7.0,Manteiga de manga_Novembro_272
2025-11-27,Manteiga de manga,Novembro,11,Exportacao,Exterior,Cosméticos,35.98,106.03,8.0,Manteiga de manga_Novembro_273
2025-11-11,Manteiga de manga,Novembro,11,Industria,Sudeste,Farmacêutico,147.72,84.61,9.0,Manteiga de manga_Novembro_274
2025-11-01,Manteiga de manga,Novembro,11,Exportacao,Exterior,Ingredientes,150.15,118.29,6.0,Manteiga de manga_Novembro_275
2025-11-21,Manteiga de manga,Novembro,11,Exportacao,Exterior,Sabonetes,112.55,93.28,9.0,Manteiga de manga_Novembro_276
2025-11-15,Manteiga de manga,Novembro,11,Industria,Nordeste,Sabonetes,201.69,97.49,7.0,Manteiga de manga_Novembro_277
2025-11-15,Manteiga de manga,Novembro,11,Exportacao,Exterior,Sabonetes,174.04,55.73,9.0,Manteiga de manga_Novembro_278
2025-11-27,Manteiga de manga,Novembro,11,Industria,Sudeste,Ingredientes,14.67,81.6,7.0,Manteiga de manga_Novembro_279
2025-11-06,Manteiga de manga,Novembro,11,Distribuidor,Sul,Sabonetes,19.53,64.37,9.0,Manteiga de manga_Novembro_280
2025-11-04,Manteiga de manga,Novembro,11,Exportacao,Exterior,Farmacêutico,40.12,126.54,9.0,Manteiga de manga_Novembro_281
2025-11-16,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Ingredientes,146.19,118.21,9.0,Manteiga de manga_Novembro_282
2025-11-21,Manteiga de manga,Novembro,11,Industria,Sul,Farmacêutico,18.97,108.21,8.0,Manteiga de manga_Novembro_283
2025-11-13,Manteiga de manga,Novembro,11,Industria,Nordeste,,202.15,92.36,7.0,Manteiga de manga_Novembro_284
2025-11-28,Manteiga de manga,Novembro,11,Distribuidor,Sul,Cosméticos,28.12,78.78,9.0,Manteiga de manga_Novembro_285
2025-11-12,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Ingredientes,25.68,74.48,8.0,Manteiga de manga_Novembro_286
2025-11-22,Manteiga de manga,Novembro,11,Industria,Norte,Farmacêutico,88.64,76.65,8.0,Manteiga de manga_Novembro_287
2025-11-22,Manteiga de manga,Novembro,11,Exportacao,Exterior,Cosméticos,18.85,112.51,6.0,Manteiga de manga_Novembro_288
2025-11-21,Manteiga de manga,Novembro,11,Exportacao,Exterior,Sabonetes,51.9,114.88,8.0,Manteiga de manga_Novembro_289
2025-11-25,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,61.89,70.0,8.0,Manteiga de manga_Novembro_290
2025-11-08,Manteiga de manga,Novembro,11,Industria,Nordeste,Ingredientes,180.47,85.4,8.0,Manteiga de manga_Novembro_291
2025-11-05,Manteiga de manga,Novembro,11,Industria,Nordeste,Sabonetes,20.62,61.79,8.0,Manteiga de manga_Novembro_292
2025-11-16,Manteiga de manga,Novembro,11,Industria,Nordeste,Farmacêutico,56.83,93.43,8.0,Manteiga de manga_Novembro_293
2025-11-03,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,201.79,114.65,8.0,Manteiga de manga_Novembro_294
2025-11-21,Manteiga de manga,Novembro,11,Industria,Nordeste,Farmacêutico,208.33,66.05,8.0,Manteiga de manga_Novembro_295
2025-11-21,Manteiga de manga,Novembro,11,Exportacao,Exterior,Farmacêutico,113.8,121.33,8.0,Manteiga de manga_Novembro_296
2025-11-04,Manteiga de manga,Novembro,11,Industria,Nordeste,Sabonetes,87.52,49.07,9.0,Manteiga de manga_Novembro_297
2025-11-14,Manteiga de manga,Novembro,11,Industria,Norte,Cosméticos,137.53,97.72,8.0,Manteiga de manga_Novembro_298
2025-11-13,Manteiga de manga,Novembro,11,Distribuidor,Norte,,103.52,94.77,7.0,Manteiga de manga_Novembro_299
2025-11-21,Manteiga de manga,Novembro,11,Industria,Norte,Farmacêutico,138.59,73.18,8.0,Manteiga de manga_Novembro_300
2025-11-27,Manteiga de manga,Novembro,11,Distribuidor,Centro-Oeste,Ingredientes,66.89,99.89,6.0,Manteiga de manga_Novembro_301
2025-11-08,Manteiga de manga,Novembro,11,Distribuidor,Nordeste,Sabonetes,143.1,94.23,10.0,Manteiga de manga_Novembro_302
2025-11-14,Manteiga de manga,Novembro,11,Distribuidor,Sul,Ingredientes,85.7,61.89,9.0,Manteiga de manga_Novembro_303
2025-11-11,Manteiga de manga,Novembro,11,Industria,Sudeste,Farmacêutico,113.6,98.6,9.0,Manteiga de manga_Novembro_304
2025-11-02,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,214.45,48.12,8.0,Manteiga de manga_Novembro_305
2025-11-24,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Farmacêutico,109.17,47.36,6.0,Manteiga de manga_Novembro_306
2025-11-19,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,108.02,96.93,8.0,Manteiga de manga_Novembro_307
2025-11-05,Manteiga de manga,Novembro,11,Exportacao,Exterior,Sabonetes,18.85,119.25,9.0,Manteiga de manga_Novembro_308
2025-11-01,Manteiga de manga,Novembro,11,Exportacao,Exterior,Perfumaria,108.25,59.18,9.0,Manteiga de manga_Novembro_309
2025-11-27,Manteiga de manga,Novembro,11,Exportacao,Exterior,Perfumaria,168.41,102.61,9.0,Manteiga de manga_Novembro_310
2025-11-05,Manteiga de manga,Novembro,11,Industria,Nordeste,Perfumaria,192.68,65.25,6.0,Manteiga de manga_Novembro_311
2025-11-01,Manteiga de manga,Novembro,11,Distribuidor,Sul,Perfumaria,87.48,76.11,7.0,Manteiga de manga_Novembro_312
2025-11-13,Manteiga de manga,Novembro,11,Industria,Norte,Cosméticos,24.22,90.25,7.0,Manteiga de manga_Novembro_313
2025-11-17,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Sabonetes,141.91,72.05,8.0,Manteiga de manga_Novembro_314
2025-11-23,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Ingredientes,134.93,57.45,6.0,Manteiga de manga_Novembro_315
2025-11-14,Manteiga de manga,Novembro,11,Industria,Sul,,126.75,86.47,8.0,Manteiga de manga_Novembro_316
2025-11-25,Manteiga de manga,Novembro,11,Industria,Sudeste,Farmacêutico,60.78,45.16,7.0,Manteiga de manga_Novembro_317
2025-11-15,Manteiga de manga,Novembro,11,Exportacao,Exterior,Cosméticos,60.69,90.95,9.0,Manteiga de manga_Novembro_318
2025-11-21,Manteiga de manga,Novembro,11,Exportacao,Exterior,Cosméticos,177.02,112.24,6.0,Manteiga de manga_Novembro_319
2025-11-30,Manteiga de manga,Novembro,11,Industria,Sul,Sabonetes,15.15,62.61,6.0,Manteiga de manga_Novembro_320
2025-11-22,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Ingredientes,99.27,95.24,8.0,Manteiga de manga_Novembro_321
2025-11-04,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Ingredientes,80.89,64.81,7.0,Manteiga de manga_Novembro_322
2025-11-03,Manteiga de manga,Novembro,11,Exportacao,Exterior,Farmacêutico,192.84,106.39,,Manteiga de manga_Novembro_323
2025-11-24,Manteiga de manga,Novembro,11,Industria,Sul,Sabonetes,91.76,79.07,9.0,Manteiga de manga_Novembro_324
2025-11-01,Manteiga de manga,Novembro,11,Exportacao,Exterior,Farmacêutico,116.09,139.0,7.0,Manteiga de manga_Novembro_325
2025-11-24,Manteiga de manga,Novembro,11,Exportacao,Exterior,Perfumaria,45.52,99.55,8.0,Manteiga de manga_Novembro_326
2025-11-15,Manteiga de manga,Novembro,11,Industria,Nordeste,Ingredientes,87.38,108.9,7.0,Manteiga de manga_Novembro_327
2025-11-02,Manteiga de manga,Novembro,11,Distribuidor,Nordeste,Farmacêutico,142.66,85.33,7.0,Manteiga de manga_Novembro_328
2025-11-16,Manteiga de manga,Novembro,11,Industria,Sul,Ingredientes,77.19,68.19,10.0,Manteiga de manga_Novembro_329
2025-11-27,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Perfumaria,61.25,72.93,5.0,Manteiga de manga_Novembro_330
2025-11-29,Manteiga de manga,Novembro,11,Distribuidor,Nordeste,Cosméticos,118.65,100.82,8.0,Manteiga de manga_Novembro_331
2025-11-06,Manteiga de manga,Novembro,11,Industria,Nordeste,Ingredientes,54.4,71.72,7.0,Manteiga de manga_Novembro_332
2025-11-14,Manteiga de manga,Novembro,11,Exportacao,Exterior,Farmacêutico,121.87,146.05,6.0,Manteiga de manga_Novembro_333
2025-11-12,Manteiga de manga,Novembro,11,Industria,Norte,Farmacêutico,41.24,59.12,7.0,Manteiga de manga_Novembro_334
2025-11-02,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Perfumaria,114.45,76.33,7.0,Manteiga de manga_Novembro_335
2025-11-12,Manteiga de manga,Novembro,11,Industria,Nordeste,Sabonetes,172.08,74.99,8.0,Manteiga de manga_Novembro_336
2025-11-01,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,172.27,119.32,9.0,Manteiga de manga_Novembro_337
2025-11-23,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,86.68,101.39,6.0,Manteiga de manga_Novembro_338
2025-11-23,Manteiga de manga,Novembro,11,Industria,Sudeste,Farmacêutico,140.01,86.27,9.0,Manteiga de manga_Novembro_339
2025-11-17,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,33.13,68.27,9.0,Manteiga de manga_Novembro_340
2025-11-13,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Ingredientes,80.52,67.47,8.0,Manteiga de manga_Novembro_341
2025-11-13,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,146.77,61.06,7.0,Manteiga de manga_Novembro_342
2025-11-29,Manteiga de manga,Novembro,11,Distribuidor,Sudeste,Perfumaria,90.94,46.03,7.0,Manteiga de manga_Novembro_343
2025-11-14,Manteiga de manga,Novembro,11,Industria,Nordeste,Sabonetes,88.26,92.97,8.0,Manteiga de manga_Novembro_344
2025-11-09,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,19.52,113.59,7.0,Manteiga de manga_Novembro_345
2025-11-22,Manteiga de manga,Novembro,11,Industria,Centro-Oeste,Cosméticos,78.24,51.28,9.0,Manteiga de manga_Novembro_346
2025-11-06,Manteiga de manga,Novembro,11,Industria,Sudeste,Cosméticos,171.49,54.7,7.0,Manteiga de manga_Novembro_347
2025-11-11,Manteiga de manga,Novembro,11,Industria,Sudeste,Sabonetes,75.55,118.05,7.0,Manteiga de manga_Novembro_348
2025-11-26,Manteiga de manga,Novembro,11,Industria,Sudeste,Ingredientes,187.0,96.19,7.0,Manteiga de manga_Novembro_349
2025-11-20,Manteiga de manga,Novembro,11,Industria,Nordeste,Ingredientes,104.69,53.62,7.0,Manteiga de manga_Novembro_350
2025-11-24,Manteiga de manga,Novembro,11,Industria,Sudeste,Perfumaria,18.31,72.12,9.0,Manteiga de manga_Novembro_351
2025-11-26,Manteiga de manga,Novembro,11,Industria,Nordeste,Cosméticos,157.08,60.7,10.0,Manteiga de manga_Novembro_352
2025-11-13,Manteiga de manga,Novembro,11,Industria,Nordeste,Cosméticos,91.18,95.8,8.0,Manteiga de manga_Novembro_353
