teor_umidade_pct,indice_acidez_mgKOH_g,ponto_fusao_c,indice_oxidacao_1a10,certificacao_exigida,id_pedido
0.48,5.75,31.53,8.0,ISO-HACCP,Manteiga de manga_Novembro_457
0.97,6.45,34.15,6.0,Internacional,Manteiga de manga_Novembro_458
0.65,1.07,34.1,9.0,ISO-HACCP,Manteiga de manga_Novembro_459
0.52,1.78,32.08,8.0,ANVISA,Manteiga de manga_Novembro_460
0.55,3.93,35.23,9.0,ANVISA,Manteiga de manga_Novembro_461
0.45,5.36,35.29,9.0,Internacional,Manteiga de manga_Novembro_462
0.4,2.97,28.94,8.0,Internacional,Manteiga de manga_Novembro_463
0.87,4.47,35.62,9.0,Internacional,Manteiga de manga_Novembro_464
0.6,2.47,36.66,5.0,ISO-HACCP,Manteiga de manga_Novembro_465
0.72,4.75,33.89,7.0,Internacional,Manteiga de manga_Novembro_466
0.64,2.98,32.35,8.0,ISO-HACCP,Manteiga de manga_Novembro_467
0.46,5.13,33.23,9.0,ISO-HACCP,Manteiga de manga_Novembro_468
0.21,3.96,31.03,8.0,ANVISA,Manteiga de manga_Novembro_469
0.57,1.0,35.47,9.0,ANVISA,Manteiga de manga_Novembro_470
0.8,5.25,35.8,5.0,ISO-HACCP,Manteiga de manga_Novembro_471
0.62,2.59,32.54,6.0,ANVISA,Manteiga de manga_Novembro_472
0.59,3.68,34.59,8.0,ANVISA,Manteiga de manga_Novembro_473
0.29,4.66,38.57,7.0,ANVISA,Manteiga de manga_Novembro_474
0.16,3.05,32.17,7.0,ISO-HACCP,Manteiga de manga_Novembro_475
0.6,3.73,32.89,8.0,Internacional,Manteiga de manga_Novembro_476
0.62,3.12,35.67,7.0,Internacional,Manteiga de manga_Novembro_477
0.6,4.29,33.53,7.0,Internacional,Manteiga de manga_Novembro_478
0.55,3.75,30.15,8.0,Internacional,Manteiga de manga_Novembro_479
0.1,5.87,31.15,8.0,ISO-HACCP,Manteiga de manga_Novembro_480
0.53,4.41,36.22,8.0,ISO-HACCP,Manteiga de manga_Novembro_481
0.62,4.49,35.26,8.0,Internacional,Manteiga de manga_Novembro_482
0.17,3.64,34.81,7.0,ANVISA,Manteiga de manga_Novembro_483
0.85,4.62,29.71,7.0,,Manteiga de manga_Novembro_484
1.48,6.11,33.57,9.0,ISO-HACCP,Manteiga de manga_Novembro_485
0.89,4.66,31.42,9.0,Internacional,Manteiga de manga_Novembro_486
0.32,5.74,35.68,8.0,Nenhuma,Manteiga de manga_Novembro_487
0.66,5.06,33.79,8.0,ANVISA,Manteiga de manga_Novembro_488
1.14,4.07,30.27,10.0,ISO-HACCP,Manteiga de manga_Novembro_489
0.47,3.98,34.98,7.0,ANVISA,Manteiga de manga_Novembro_490
0.47,5.56,33.64,7.0,ANVISA,Manteiga de manga_Novembro_491
0.34,3.69,31.79,6.0,ANVISA,Manteiga de manga_Novembro_492
0.1,3.15,36.97,8.0,ISO-HACCP,Manteiga de manga_Novembro_493
0.65,6.03,36.56,8.0,Internacional,Manteiga de manga_Novembro_494
0.47,3.24,33.65,8.0,ISO-HACCP,Manteiga de manga_Novembro_495
0.45,4.85,28.8,8.0,Internacional,Manteiga de manga_Novembro_496
0.71,6.33,31.58,7.0,ANVISA,Manteiga de manga_Novembro_497
0.34,3.7,30.55,9.0,ANVISA,Manteiga de manga_Novembro_498
0.53,3.06,29.08,8.0,ANVISA,Manteiga de manga_Novembro_499
0.6,4.09,34.09,8.0,,Manteiga de manga_Novembro_500
0.57,2.9,34.31,7.0,ANVISA,Manteiga de manga_Novembro_501
0.8,4.23,33.72,9.0,ISO-HACCP,Manteiga de manga_Novembro_502
0.91,3.74,28.97,9.0,Internacional,Manteiga de manga_Novembro_503
0.47,4.28,31.25,8.0,Nenhuma,Manteiga de manga_Novembro_504
0.65,6.03,30.36,8.0,ANVISA,Manteiga de manga_Novembro_505
0.61,2.98,31.04,4.0,ISO-HACCP,Manteiga de manga_Novembro_506
1.0,4.34,36.21,7.826709526592636,Internacional,Manteiga de manga_Novembro_507
0.87,3.74,31.79,6.0,ANVISA,Manteiga de manga_Novembro_508
0.1,4.32,32.33,9.0,ISO-HACCP,Manteiga de manga_Novembro_509
0.39,5.57,32.57,10.0,ANVISA,Manteiga de manga_Novembro_510
0.69,3.5,30.28,6.0,ANVISA,Manteiga de manga_Novembro_511
0.77,6.02,34.2,9.0,Internacional,Manteiga de manga_Novembro_512
0.74,2.2,33.48,10.0,ANVISA,Manteiga de manga_Novembro_513
0.39,7.29,32.86,7.0,Internacional,Manteiga de manga_Novembro_514
0.38,6.33,31.81,9.0,ANVISA,Manteiga de manga_Novembro_515
0.82,5.38,34.74,8.0,Internacional,Manteiga de manga_Novembro_516
0.14,4.12,32.6,8.0,Internacional,Manteiga de manga_Novembro_517
0.58,4.36,33.56,9.0,ISO-HACCP,Manteiga de manga_Novembro_518
0.89,5.16,30.51,7.0,Internacional,Manteiga de manga_Novembro_519
1.01,5.56,32.33,8.0,Internacional,Manteiga de manga_Novembro_520
0.29,3.93,31.66,7.0,ISO-HACCP,Manteiga de manga_Novembro_521
0.88,5.04,32.06,9.0,Internacional,Manteiga de manga_Novembro_522
0.64,3.44,30.4,8.0,Nenhuma,Manteiga de manga_Novembro_523
0.81,3.79,34.87,6.0,ISO-HACCP,Manteiga de manga_Novembro_524
0.66,4.04,30.88,9.0,ISO-HACCP,Manteiga de manga_Dezembro_0
0.53,1.0,34.21,10.0,ANVISA,Manteiga de manga_Dezembro_1
0.57,3.45,33.88,7.0,Internacional,Manteiga de manga_Dezembro_2
0.9,7.13,32.31,8.0,Internacional,Manteiga de manga_Dezembro_3
0.34,5.81,33.57,5.0,ISO-HACCP,Manteiga de manga_Dezembro_4
0.58,2.36,36.44,10.0,Nenhuma,Manteiga de manga_Dezembro_5
0.74,3.39,31.72,8.0,ANVISA,Manteiga de manga_Dezembro_6
0.67,6.97,34.38,8.0,ISO-HACCP,Manteiga de manga_Dezembro_7
0.72,3.73,34.62,6.0,Nenhuma,Manteiga de manga_Dezembro_8
0.57,1.49,36.4,8.0,ANVISA,Manteiga de manga_Dezembro_9
1.23,1.73,30.44,9.0,Internacional,Manteiga de manga_Dezembro_10
1.2,5.27,34.44,9.0,Internacional,Manteiga de manga_Dezembro_11
0.71,5.2,32.93,9.0,ANVISA,Manteiga de manga_Dezembro_12
0.32,4.86,34.79,7.0,ISO-HACCP,Manteiga de manga_Dezembro_13
0.86,4.65,32.37,7.0,ANVISA,Manteiga de manga_Dezembro_14
0.6,4.06,36.6,7.0,ANVISA,Manteiga de manga_Dezembro_15
0.6,1.05,30.26,8.0,Internacional,Manteiga de manga_Dezembro_16
0.34,3.86,29.79,8.0,ANVISA,Manteiga de manga_Dezembro_17
0.81,5.82,35.08,6.0,Internacional,Manteiga de manga_Dezembro_18
0.66,5.89,32.5,8.0,ISO-HACCP,Manteiga de manga_Dezembro_19
0.99,5.16,31.89,9.0,ISO-HACCP,Manteiga de manga_Dezembro_20
0.8,4.25,32.87,8.0,ANVISA,Manteiga de manga_Dezembro_21
0.47,3.54,31.74,7.0,Internacional,Manteiga de manga_Dezembro_22
0.64,2.82,33.67,6.0,Internacional,Manteiga de manga_Dezembro_23
0.37,3.83,33.13,10.0,Internacional,Manteiga de manga_Dezembro_24
0.41,2.13,30.27,9.0,Internacional,Manteiga de manga_Dezembro_25
0.9,3.24,33.11,9.0,ANVISA,Manteiga de manga_Dezembro_26
0.61,6.21,33.08,7.0,ANVISA,Manteiga de manga_Dezembro_27
0.26,3.03,34.38,9.0,ISO-HACCP,Manteiga de manga_Dezembro_28
0.48,6.79,33.07,9.0,Internacional,Manteiga de manga_Dezembro_29
0.92,7.19,34.28,10.0,ANVISA,Manteiga de manga_Dezembro_30
0.3,2.94,34.82,8.0,ISO-HACCP,Manteiga de manga_Dezembro_31
0.34,5.2,33.4,8.0,ANVISA,Manteiga de manga_Dezembro_32
0.76,3.36,34.71,6.0,ANVISA,Manteiga de manga_Dezembro_33
0.39,5.98,31.46,8.0,ISO-HACCP,Manteiga de manga_Dezembro_34
0.1,7.05,33.72,7.0,Internacional,Manteiga de manga_Dezembro_35
0.1,3.51,34.54,9.0,ANVISA,Manteiga de manga_Dezembro_36
0.43,1.7,36.55,8.0,ANVISA,Manteiga de manga_Dezembro_37
0.21,4.12,31.12,7.0,ANVISA,Manteiga de manga_Dezembro_38
0.49,3.65,31.53,7.0,Internacional,Manteiga de manga_Dezembro_39
0.76,2.28,28.42,8.0,Internacional,Manteiga de manga_Dezembro_40
0.91,4.86,32.12,10.0,Internacional,Manteiga de manga_Dezembro_41
0.63,2.16,33.58,10.0,ANVISA,Manteiga de manga_Dezembro_42
0.22,4.07,32.88,7.0,ISO-HACCP,Manteiga de manga_Dezembro_43
0.73,4.88,36.6,8.0,Internacional,Manteiga de manga_Dezembro_44
0.52,1.98,31.94,8.0,ISO-HACCP,Manteiga de manga_Dezembro_45
0.7,4.67,34.08,8.0,ANVISA,Manteiga de manga_Dezembro_46
0.45,6.52,33.74,9.0,ISO-HACCP,Manteiga de manga_Dezembro_47
0.97,2.66,33.59,8.0,ISO-HACCP,Manteiga de manga_Dezembro_48
0.74,3.08,33.67,9.0,ANVISA,Manteiga de manga_Dezembro_49
0.44,6.82,34.61,7.0,ANVISA,Manteiga de manga_Dezembro_50
0.37,3.78,33.32,7.0,ISO-HACCP,Manteiga de manga_Dezembro_51
0.71,5.0,33.59,9.0,ANVISA,Manteiga de manga_Dezembro_52
0.77,4.39,30.27,9.0,Internacional,Manteiga de manga_Dezembro_53
0.4,5.02,29.22,8.0,Internacional,Manteiga de manga_Dezembro_54
0.85,2.05,35.88,7.0,Internacional,Manteiga de manga_Dezembro_55
0.51,3.98,33.41,9.0,Internacional,Manteiga de manga_Dezembro_56
0.45,6.46,33.72,7.0,Internacional,Manteiga de manga_Dezembro_57
0.61,3.63,34.12,8.0,Internacional,Manteiga de manga_Dezembro_58
0.79,7.01,33.97,8.0,ANVISA,Manteiga de manga_Dezembro_59
0.42,4.3,29.79,6.0,ANVISA,Manteiga de manga_Dezembro_60
0.23,5.74,30.99,9.0,ISO-HACCP,Manteiga de manga_Dezembro_61
0.64,4.6,31.19,8.0,ANVISA,Manteiga de manga_Dezembro_62
0.38,3.62,34.84,9.0,ANVISA,Manteiga de manga_Dezembro_63
0.74,7.93,35.45,7.0,Internacional,Manteiga de manga_Dezembro_64
0.81,2.55,36.82,10.0,ISO-HACCP,Manteiga de manga_Dezembro_65
0.1,3.74,37.53,8.0,ANVISA,Manteiga de manga_Dezembro_66
0.59,5.75,34.05,8.0,ANVISA,Manteiga de manga_Dezembro_67
0.63,2.94,34.01,9.0,ANVISA,Manteiga de manga_Dezembro_68
0.42,5.22,34.79,8.0,Internacional,Manteiga de manga_Dezembro_69
0.64,6.25,36.13,10.0,ANVISA,Manteiga de manga_Dezembro_70
1.06,3.22,34.74,7.0,ANVISA,Manteiga de manga_Dezembro_71
0.67,4.63,31.51,9.0,,Manteiga de manga_Dezembro_72
0.36,1.38,30.05,7.0,ISO-HACCP,Manteiga de manga_Dezembro_73
0.85,4.88,30.78,10.0,ANVISA,Manteiga de manga_Dezembro_74
0.36,5.97,31.22,8.0,Internacional,Manteiga de manga_Dezembro_75
0.54,3.3,34.75,8.0,ISO-HACCP,Manteiga de manga_Dezembro_76
0.86,5.58,32.14,9.0,Internacional,Manteiga de manga_Dezembro_77
0.72,2.91,33.59,7.0,Internacional,Manteiga de manga_Dezembro_78
0.44,5.45,30.7,7.0,ISO-HACCP,Manteiga de manga_Dezembro_79
0.63,8.96,35.05,9.0,Internacional,Manteiga de manga_Dezembro_80
0.44,4.14,37.11,8.0,Internacional,Manteiga de manga_Dezembro_81
0.35,4.83,33.68,8.0,ANVISA,Manteiga de manga_Dezembro_82
0.66,2.76,32.12,10.0,ISO-HACCP,Manteiga de manga_Dezembro_83
0.13,3.28,37.0,5.0,ANVISA,Manteiga de manga_Dezembro_84
0.74,2.59,28.52,9.0,ANVISA,Manteiga de manga_Dezembro_85
0.17,4.63,35.54,10.0,ANVISA,Manteiga de manga_Dezembro_86
0.54,9.3,31.68,6.0,Internacional,Manteiga de manga_Dezembro_87
0.18,6.05,34.06,6.0,ANVISA,Manteiga de manga_Dezembro_88
0.57,5.32,32.48,8.0,Internacional,Manteiga de manga_Dezembro_89
1.13,4.33,32.48,7.0,Internacional,Manteiga de manga_Dezembro_90
0.44,6.11,37.19,7.0,Internacional,Manteiga de manga_Dezembro_91
0.81,3.98,34.49,9.0,ISO-HACCP,Manteiga de manga_Dezembro_92
0.88,4.05,35.99,9.0,ANVISA,Manteiga de manga_Dezembro_93
0.61,4.91,35.14,9.0,,Manteiga de manga_Dezembro_94
0.36,2.61,31.11,7.0,Internacional,Manteiga de manga_Dezembro_95
0.75,4.75,32.05,10.0,ANVISA,Manteiga de manga_Dezembro_96
0.66,1.61,30.41,8.0,ISO-HACCP,Manteiga de manga_Dezembro_97
0.8,5.17,28.48,6.0,ANVISA,Manteiga de manga_Dezembro_98
0.33,1.55,29.11,6.0,ANVISA,Manteiga de manga_Dezembro_99
0.83,5.6,37.95,6.0,ANVISA,Manteiga de manga_Dezembro_100
0.52,1.14,35.26,8.0,ISO-HACCP,Manteiga de manga_Dezembro_101
0.87,1.37,31.15,10.0,ISO-HACCP,Manteiga de manga_Dezembro_102
0.57,3.96,35.33,10.0,Internacional,Manteiga de manga_Dezembro_103
0.63,2.78,35.43,9.0,Internacional,Manteiga de manga_Dezembro_104
0.85,3.78,33.91,5.0,Internacional,Manteiga de manga_Dezembro_105
0.54,5.13,34.64,9.0,ISO-HACCP,Manteiga de manga_Dezembro_106
0.39,4.97,31.49,7.0,Nenhuma,Manteiga de manga_Dezembro_107
0.34,5.44,34.82,8.0,Internacional,Manteiga de manga_Dezembro_108
0.55,5.54,30.84,7.0,ISO-HACCP,Manteiga de manga_Dezembro_109
0.71,2.93,31.09,8.0,Internacional,Manteiga de manga_Dezembro_110
0.73,4.94,29.8,8.0,Nenhuma,Manteiga de manga_Dezembro_111
0.49,5.73,37.48,9.0,ISO-HACCP,Manteiga de manga_Dezembro_112
0.6,6.29,34.05,8.0,ISO-HACCP,Manteiga de manga_Dezembro_113
0.9,5.99,32.99,8.0,Internacional,Manteiga de manga_Dezembro_114
0.76,3.24,31.2,8.0,Internacional,Manteiga de manga_Dezembro_115
0.23,4.13,32.5,8.0,ANVISA,Manteiga de manga_Dezembro_116
0.44,4.03,28.39,9.0,Internacional,Manteiga de manga_Dezembro_117
0.76,5.13,28.5,10.0,Internacional,Manteiga de manga_Dezembro_118
0.46,4.51,36.9,6.0,Internacional,Manteiga de manga_Dezembro_119
0.71,3.69,37.69,6.0,ISO-HACCP,Manteiga de manga_Dezembro_120
0.35,4.67,31.76,7.0,ANVISA,Manteiga de manga_Dezembro_121
0.59,1.72,34.22,8.0,ISO-HACCP,Manteiga de manga_Dezembro_122
0.95,5.56,36.31,8.0,,Manteiga de manga_Dezembro_123
0.48,2.9,28.0,9.0,Internacional,Manteiga de manga_Dezembro_124
0.83,4.22,31.49,7.826709526592636,,Manteiga de manga_Dezembro_125
0.49,4.83,29.89,10.0,Internacional,Manteiga de manga_Dezembro_126
0.2,1.34,33.62,6.0,ANVISA,Manteiga de manga_Dezembro_127
0.74,6.8,32.48,10.0,Internacional,Manteiga de manga_Dezembro_128
0.92,3.3,33.15,9.0,ISO-HACCP,Manteiga de manga_Dezembro_129
0.6,6.11,37.77,9.0,ANVISA,Manteiga de manga_Dezembro_130
0.81,1.66,33.13,7.0,ISO-HACCP,Manteiga de manga_Dezembro_131
1.16,6.16,34.96,7.0,Nenhuma,Manteiga de manga_Dezembro_132
0.97,3.35,34.57,8.0,ISO-HACCP,Manteiga de manga_Dezembro_133
0.19,4.83,36.8,8.0,ANVISA,Manteiga de manga_Dezembro_134
0.81,4.52,34.92,6.0,ANVISA,Manteiga de manga_Dezembro_135
0.47,3.85,33.14,9.0,Internacional,Manteiga de manga_Dezembro_136
0.52,3.43,34.71,7.0,ISO-HACCP,Manteiga de manga_Dezembro_137
0.5,4.23,32.71,8.0,ANVISA,Manteiga de manga_Dezembro_138
0.98,3.38,31.84,8.0,Internacional,Manteiga de manga_Dezembro_139
0.62,6.5,31.19,7.0,ISO-HACCP,Manteiga de manga_Dezembro_140
0.99,1.28,31.84,8.0,ISO-HACCP,Manteiga de manga_Dezembro_141
0.61,1.0,34.06,7.0,,Manteiga de manga_Dezembro_142
0.52,4.36,33.67,8.0,Internacional,Manteiga de manga_Dezembro_143
0.78,6.25,37.42,8.0,ANVISA,Manteiga de manga_Dezembro_144
0.32,3.2,35.9,8.0,ANVISA,Manteiga de manga_Dezembro_145
0.98,3.1,32.53,8.0,Internacional,Manteiga de manga_Dezembro_146
0.37,3.82,31.57,9.0,ISO-HACCP,Manteiga de manga_Dezembro_147
0.72,3.95,32.89,8.0,ANVISA,Manteiga de manga_Dezembro_148
0.45,1.0,29.98,7.0,Internacional,Manteiga de manga_Dezembro_149
0.26,5.87,31.12,9.0,ISO-HACCP,Manteiga de manga_Dezembro_150
0.27,6.21,33.81,7.826709526592636,Internacional,Manteiga de manga_Dezembro_151
0.34,4.31,34.85,6.0,ISO-HACCP,Manteiga de manga_Dezembro_152
0.28,4.8,30.63,7.0,ANVISA,Manteiga de manga_Dezembro_153
0.67,5.15,29.71,8.0,ANVISA,Manteiga de manga_Dezembro_154
0.87,3.24,32.72,7.826709526592636,ANVISA,Manteiga de manga_Dezembro_155
0.52,4.94,30.52,7.0,ISO-HACCP,Manteiga de manga_Dezembro_156
0.61,3.37,33.54,9.0,ANVISA,Manteiga de manga_Dezembro_157
0.4,5.22,33.38,7.826709526592636,ISO-HACCP,Manteiga de manga_Dezembro_158
0.49,4.95,35.73,8.0,ANVISA,Manteiga de manga_Dezembro_159
0.67,5.08,32.95,8.0,ISO-HACCP,Manteiga de manga_Dezembro_160
0.28,1.0,37.86,8.0,ANVISA,Manteiga de manga_Dezembro_161
0.56,4.63,30.74,9.0,Internacional,Manteiga de manga_Dezembro_162
0.64,3.38,28.76,8.0,Internacional,Manteiga de manga_Dezembro_163
0.85,3.94,30.39,6.0,Internacional,Manteiga de manga_Dezembro_164
0.79,3.34,37.0,9.0,,Manteiga de manga_Dezembro_165
0.67,4.74,35.02,8.0,ANVISA,Manteiga de manga_Dezembro_166
0.35,2.18,32.39,8.0,ANVISA,Manteiga de manga_Dezembro_167
0.63,1.22,34.14,8.0,ANVISA,Manteiga de manga_Dezembro_168
0.27,3.53,34.43,8.0,Internacional,Manteiga de manga_Dezembro_169
0.71,6.56,31.52,8.0,Internacional,Manteiga de manga_Dezembro_170
0.15,6.38,34.49,8.0,,Manteiga de manga_Dezembro_171
0.74,4.42,35.32,7.0,Internacional,Manteiga de manga_Dezembro_172
0.21,3.85,33.43,9.0,Internacional,Manteiga de manga_Dezembro_173
0.54,3.84,30.49,7.0,ANVISA,Manteiga de manga_Dezembro_174
0.92,4.87,34.42,6.0,ISO-HACCP,Manteiga de manga_Dezembro_175
1.04,6.96,35.69,8.0,Internacional,Manteiga de manga_Dezembro_176
0.42,6.15,31.41,6.0,Internacional,Manteiga de manga_Dezembro_177
0.25,5.02,34.44,7.0,ISO-HACCP,Manteiga de manga_Dezembro_178
0.87,7.53,34.19,8.0,ISO-HACCP,Manteiga de manga_Dezembro_179
0.56,3.93,30.41,8.0,ANVISA,Manteiga de manga_Dezembro_180
0.1,6.19,33.51,8.0,ISO-HACCP,Manteiga de manga_Dezembro_181
0.38,3.45,36.52,7.0,ANVISA,Manteiga de manga_Dezembro_182
0.93,6.45,33.05,7.0,ANVISA,Manteiga de manga_Dezembro_183
0.63,2.62,32.18,7.0,ANVISA,Manteiga de manga_Dezembro_184
0.76,4.37,34.02,7.0,Internacional,Manteiga de manga_Dezembro_185
0.43,4.71,32.09,7.0,Internacional,Manteiga de manga_Dezembro_186
0.81,4.01,32.98,8.0,ANVISA,Manteiga de manga_Dezembro_187
0.62,4.94,32.78,7.0,Internacional,Manteiga de manga_Dezembro_188
0.78,3.1,33.92,7.826709526592636,Nenhuma,Manteiga de manga_Dezembro_189
0.49,2.84,31.84,7.0,ISO-HACCP,Manteiga de manga_Dezembro_190
0.38,3.74,29.27,7.0,ANVISA,Manteiga de manga_Dezembro_191
0.36,6.28,34.22,10.0,ISO-HACCP,Manteiga de manga_Dezembro_192
0.81,1.68,33.24,7.0,ISO-HACCP,Manteiga de manga_Dezembro_193
0.64,3.78,35.76,6.0,Internacional,Manteiga de manga_Dezembro_194
0.24,3.42,33.61,5.0,Internacional,Manteiga de manga_Dezembro_195
0.57,7.33,33.73,10.0,Internacional,Manteiga de manga_Dezembro_196
0.71,4.0,34.1,7.0,ISO-HACCP,Manteiga de manga_Dezembro_197
0.8,5.07,28.87,8.0,Internacional,Manteiga de manga_Dezembro_198
0.14,4.93,30.7,7.0,ANVISA,Manteiga de manga_Dezembro_199
0.84,4.05,30.13,7.826709526592636,Internacional,Manteiga de manga_Dezembro_200
0.81,2.39,36.78,7.826709526592636,ISO-HACCP,Manteiga de manga_Dezembro_201
0.51,3.24,32.08,7.0,Internacional,Manteiga de manga_Dezembro_202
0.41,4.38,33.11,8.0,Internacional,Manteiga de manga_Dezembro_203
1.01,3.2,35.61,8.0,Internacional,Manteiga de manga_Dezembro_204
0.52,4.72,32.13,7.0,Internacional,Manteiga de manga_Dezembro_205
0.71,2.39,35.31,7.0,ISO-HACCP,Manteiga de manga_Dezembro_206
1.27,1.03,33.44,9.0,ISO-HACCP,Manteiga de manga_Dezembro_207
0.56,3.02,30.87,8.0,ANVISA,Manteiga de manga_Dezembro_208
0.38,7.63,32.92,7.0,ISO-HACCP,Manteiga de manga_Dezembro_209
0.61,6.53,31.86,10.0,Internacional,Manteiga de manga_Dezembro_210
0.32,4.04,31.1,9.0,Internacional,Manteiga de manga_Dezembro_211
0.47,5.43,31.63,9.0,ANVISA,Manteiga de manga_Dezembro_212
0.1,3.81,33.05,8.0,ISO-HACCP,Manteiga de manga_Dezembro_213
0.59,1.39,30.81,9.0,Nenhuma,Manteiga de manga_Dezembro_214
0.83,3.73,30.31,8.0,ANVISA,Manteiga de manga_Dezembro_215
0.71,3.93,30.41,8.0,Internacional,Manteiga de manga_Dezembro_216
0.26,2.82,34.05,10.0,ANVISA,Manteiga de manga_Dezembro_217
0.51,5.94,34.38,10.0,ISO-HACCP,Manteiga de manga_Dezembro_218
0.33,5.24,28.76,7.0,ANVISA,Manteiga de manga_Dezembro_219
0.7,4.37,31.73,7.0,Internacional,Manteiga de manga_Dezembro_220
0.53,5.16,33.22,10.0,ANVISA,Manteiga de manga_Dezembro_221
0.78,3.77,33.95,7.0,Internacional,Manteiga de manga_Dezembro_222
0.19,5.33,34.28,10.0,ANVISA,Manteiga de manga_Dezembro_223
0.57,4.44,34.76,8.0,ISO-HACCP,Manteiga de manga_Dezembro_224
0.54,1.48,30.52,9.0,ANVISA,Manteiga de manga_Dezembro_225
0.54,4.57,33.1,9.0,Internacional,Manteiga de manga_Dezembro_226
0.51,5.36,32.33,6.0,ISO-HACCP,Manteiga de manga_Dezembro_227
0.74,2.51,33.06,8.0,ANVISA,Manteiga de manga_Dezembro_228
0.54,4.7,31.72,7.0,Internacional,Manteiga de manga_Dezembro_229
0.83,2.79,32.24,7.0,ISO-HACCP,Manteiga de manga_Dezembro_230
0.56,1.69,33.77,9.0,ANVISA,Manteiga de manga_Dezembro_231
0.38,6.32,32.69,7.0,ISO-HACCP,Manteiga de manga_Dezembro_232
0.97,2.47,31.76,10.0,ISO-HACCP,Manteiga de manga_Dezembro_233
1.02,1.2,35.01,7.0,Internacional,Manteiga de manga_Dezembro_234
0.64,1.61,31.93,8.0,ANVISA,Manteiga de manga_Dezembro_235
0.47,4.88,30.02,7.0,Internacional,Manteiga de manga_Dezembro_236
0.84,4.79,31.55,6.0,Internacional,Manteiga de manga_Dezembro_237
0.59,5.1,35.41,7.0,ISO-HACCP,Manteiga de manga_Dezembro_238
1.04,3.09,35.61,8.0,ISO-HACCP,Manteiga de manga_Dezembro_239
0.71,3.84,31.34,9.0,ANVISA,Manteiga de manga_Dezembro_240
0.89,4.14,33.58,8.0,ISO-HACCP,Manteiga de manga_Dezembro_241
1.02,3.2,35.37,5.0,ISO-HACCP,Manteiga de manga_Dezembro_242
0.1,3.02,29.17,10.0,ISO-HACCP,Manteiga de manga_Dezembro_243
0.62,6.67,33.84,8.0,ANVISA,Manteiga de manga_Dezembro_244
0.32,1.25,29.09,9.0,Internacional,Manteiga de manga_Dezembro_245
1.28,4.6,30.42,9.0,,Manteiga de manga_Dezembro_246
0.71,6.85,35.06,7.0,ISO-HACCP,Manteiga de manga_Dezembro_247
0.39,1.0,33.14,8.0,ISO-HACCP,Manteiga de manga_Dezembro_248
0.17,3.64,31.66,9.0,Internacional,Manteiga de manga_Dezembro_249
0.53,4.96,34.71,8.0,ANVISA,Manteiga de manga_Dezembro_250
0.82,1.51,30.25,6.0,ISO-HACCP,Manteiga de manga_Dezembro_251
0.49,7.66,30.7,7.0,ISO-HACCP,Manteiga de manga_Dezembro_252
0.67,5.92,33.14,7.0,Internacional,Manteiga de manga_Dezembro_253
0.57,5.8,36.01,8.0,Internacional,Manteiga de manga_Dezembro_254
0.76,4.93,34.11,10.0,Internacional,Manteiga de manga_Dezembro_255
0.94,3.59,33.74,9.0,Internacional,Manteiga de manga_Dezembro_256
0.8,6.0,31.79,8.0,ISO-HACCP,Manteiga de manga_Dezembro_257
0.1,5.43,37.61,10.0,Nenhuma,Manteiga de manga_Dezembro_258
0.32,6.14,31.57,8.0,ISO-HACCP,Manteiga de manga_Dezembro_259
0.27,5.14,34.31,9.0,ISO-HACCP,Manteiga de manga_Dezembro_260
0.79,7.52,32.16,8.0,Internacional,Manteiga de manga_Dezembro_261
1.06,2.77,31.64,7.0,Internacional,Manteiga de manga_Dezembro_262
0.95,3.78,30.54,7.0,Internacional,Manteiga de manga_Dezembro_263
0.59,6.21,30.12,7.0,ANVISA,Manteiga de manga_Dezembro_264
0.74,4.31,32.77,10.0,Internacional,Manteiga de manga_Dezembro_265
0.48,3.48,33.21,9.0,ISO-HACCP,Manteiga de manga_Dezembro_266
0.26,4.73,34.13,8.0,ISO-HACCP,Manteiga de manga_Dezembro_267
0.84,5.74,33.01,7.0,ANVISA,Manteiga de manga_Dezembro_268
0.11,2.27,37.24,7.0,Internacional,Manteiga de manga_Dezembro_269
0.58,6.69,36.63,7.0,ISO-HACCP,Manteiga de manga_Dezembro_270
0.64,2.78,33.19,8.0,Internacional,Manteiga de manga_Dezembro_271
0.62,3.0,33.28,7.0,ANVISA,Manteiga de manga_Dezembro_272
0.8,4.28,31.33,7.0,ANVISA,Manteiga de manga_Dezembro_273
0.59,4.56,29.34,8.0,Internacional,Manteiga de manga_Dezembro_274
0.55,4.85,30.57,8.0,ANVISA,Manteiga de manga_Dezembro_275
0.64,3.62,32.37,7.0,ISO-HACCP,Manteiga de manga_Dezembro_276
0.74,2.23,32.36,10.0,ISO-HACCP,Manteiga de manga_Dezembro_277
0.7,4.31,35.5,7.826709526592636,ANVISA,Manteiga de manga_Dezembro_278
0.7,3.8,30.27,10.0,ANVISA,Manteiga de manga_Dezembro_279
0.7,5.96,35.22,10.0,ISO-HACCP,Manteiga de manga_Dezembro_280
0.52,3.34,34.66,7.0,Internacional,Manteiga de manga_Dezembro_281
0.62,4.22,36.01,7.0,ISO-HACCP,Manteiga de manga_Dezembro_282
0.58,3.86,32.93,6.0,ISO-HACCP,Manteiga de manga_Dezembro_283
0.87,3.87,32.65,8.0,ISO-HACCP,Manteiga de manga_Dezembro_284
0.3,2.84,35.22,7.0,Internacional,Manteiga de manga_Dezembro_285
